partId,摩托品牌,可改配件,配件品牌,配件型号,价格,source,sourceUrl,imageUrl,描述,fitModels
csv-part-0532,春风 765SR 2026-2026,竞技风挡,MRA,Touring 加高风挡,494,淘宝MRA摩托用品店,https://tao.hooos.com/goods_d5QR74VuZt32PYY639FjjmCet3-NeRBBocnOqekk0aTyw.html,https://aka.doubaocdn.com/s/EgCk24HVot,MRA Touring加高款，大幅减少胸口风压，长途摩旅舒适，德国品质,数据未覆盖
csv-part-0533,春风 765SR 2026-2026,竞技风挡,MRA,Original 原厂款风挡,416,淘宝MRA摩托用品店,https://tao.hooos.com/goods_d5QR74VuZt32PYY639FjjmCet3-NeRBBocnOqekk0aTyw.html,https://aka.doubaocdn.com/s/2YMsnghiJC,MRA Original原厂款，与原厂高度一致，优化风阻，高透亚克力，替换原厂风挡,数据未覆盖
csv-part-0534,春风 765SR 2026-2026,半热熔轮胎,正新,S3 半热熔轮胎 前120/70-17,338,天猫正新轮胎官方旗舰店,https://detail.tmall.com/item.htm?id=555666777,https://aka.doubaocdn.com/s/v0gmEDVww8,正新S3半热熔，干地抓地优秀，街道跑山兼顾，耐磨里程约8000km,数据未覆盖
csv-part-0535,春风 765SR 2026-2026,半热熔轮胎,正新,AS5 刀疤二代半热熔 前120/70-17,416,天猫正新轮胎官方旗舰店,https://detail.tmall.com/item.htm?id=555666777,https://aka.doubaocdn.com/s/hBPUNsw8NX,正新AS5刀疤二代，独特刀疤胎纹，干湿地抓地均衡，赛道级性能，性价比高,数据未覆盖
csv-part-0536,春风 765SR 2026-2026,半热熔轮胎,正新,S1 半热熔轮胎 前120/70-17,286,天猫正新轮胎官方旗舰店,https://detail.tmall.com/item.htm?id=555666777,https://aka.doubaocdn.com/s/XbYABnwfJ2,正新S1半热熔，入门级运动胎，干地抓地不错，耐磨耐用，价格亲民,数据未覆盖
csv-part-0537,春风 765SR 2026-2026,半热熔轮胎,Michelin 米其林,Power 6 半热熔轮胎 前120/70-17,884,天猫米其林摩托车轮胎旗舰店,https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?origin_type=old_h5&id=3784156042477306104,https://aka.doubaocdn.com/s/v0gmEDVww8,米其林Power6半热熔，街道全能，暖胎快，干湿地抓地优秀，耐磨里程约6000km,数据未覆盖
csv-part-0538,春风 765SR 2026-2026,半热熔轮胎,Michelin 米其林,Power GP 半热熔轮胎 前120/70-17,1144,天猫米其林摩托车轮胎旗舰店,https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?origin_type=old_h5&id=3614219414473461518,https://aka.doubaocdn.com/s/OprpWSLVYk,米其林Power GP，赛道级半热熔，大倾角抓地极强，暖胎快，赛道日/跑山首选,数据未覆盖
csv-part-0539,春风 765SR 2026-2026,半热熔轮胎,Michelin 米其林,Power Cup 2 全热熔轮胎 前120/70-17,1664,天猫米其林摩托车轮胎旗舰店,https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?origin_type=old_h5&id=3679597617064575318,https://aka.doubaocdn.com/s/5PBnEuIUqn,米其林Power Cup 2，全热熔赛道胎，MotoGP技术下放，极致抓地，纯赛道使用,数据未覆盖
csv-part-0540,春风 765SR 2026-2026,半热熔轮胎,Pirelli 倍耐力,Diablo Rosso IV 半热熔轮胎 前120/70-17,936,天猫倍耐力摩托车轮胎旗舰店,https://www.pirelli.com/tyres/en-gb/motorcycle/catalogue/product/diablo-rosso-iv/200_55r17?structure=ZR,https://aka.doubaocdn.com/s/dib7Rdr9dC,倍耐力Diablo Rosso4，WSBK赛道技术下放，大倾角抓地强，干湿全能,数据未覆盖
csv-part-0541,春风 765SR 2026-2026,半热熔轮胎,Pirelli 倍耐力,大闪电 V4 SC 全热熔轮胎 前120/70-17,1534,天猫倍耐力摩托车轮胎旗舰店,https://www.pirelli.com/tyres/en-gb/motorcycle/catalogue/product/diablo-rosso-iv/200_55r17?structure=ZR,https://aka.doubaocdn.com/s/FR04zRV2K3,倍耐力大闪电V4 SC，WSBK赛事同款，全热熔极致抓地，闪电胎纹，纯赛道利器,数据未覆盖
csv-part-0542,春风 765SR 2026-2026,半热熔轮胎,Pirelli 倍耐力,Diablo Supercorsa SP 半热熔 前120/70-17,1274,天猫倍耐力摩托车轮胎旗舰店,https://www.pirelli.com/tyres/en-gb/motorcycle/catalogue/product/diablo-rosso-iv/200_55r17?structure=ZR,https://aka.doubaocdn.com/s/EBPyVLHIHB,倍耐力Diablo Supercorsa SP，赛道级半热熔，街道合法，大倾角抓地强，跑山神器,数据未覆盖
csv-part-0543,春风 765SR 2026-2026,半热熔轮胎,Dunlop 邓禄普,Sportmax Q5 半热熔轮胎 前120/70-17,754,淘宝邓禄普摩托车轮胎店,https://www.ebay.com/p/7063729922?fitmentTarget=Make%3AYamaha,https://aka.doubaocdn.com/s/utSx2LiKuI,邓禄普Sportmax Q5，综合性能强，干地抓地优秀，耐磨不错，性价比高,数据未覆盖
csv-part-0544,春风 765SR 2026-2026,半热熔轮胎,Dunlop 邓禄普,Sportmax Q4 半热熔轮胎 前120/70-17,676,淘宝邓禄普摩托车轮胎店,https://www.ebay.com/p/7063729922?fitmentTarget=Make%3AYamaha,https://aka.doubaocdn.com/s/lSttSCWAEd,邓禄普Sportmax Q4，上一代旗舰运动胎，干地抓地强，价格更低，性价比之选,数据未覆盖
csv-part-0545,春风 765SR 2026-2026,半热熔轮胎,Dunlop 邓禄普,阿尔法 α-14 半热熔轮胎 前120/70-17,845,淘宝邓禄普摩托车轮胎店,https://www.ebay.com/p/7063729922?fitmentTarget=Make%3AYamaha,https://aka.doubaocdn.com/s/utSx2LiKuI,邓禄普阿尔法α-14，高性能运动胎，前后配专用配方，干湿地均衡，耐磨优秀,数据未覆盖
csv-part-0546,春风 765SR 2026-2026,半热熔轮胎,Bridgestone 普利司通,Battlax S22 半热熔轮胎 前120/70-17,845,淘宝普利司通摩托车轮胎店,https://www.roadracingworld.com/news/yamaha-picks-bridgestone-battlax-s22-tires-for-2021-mt-09/,https://aka.doubaocdn.com/s/XVrcYqLvvu,普利司通Battlax S22，hypersport级，暖胎快寿命长，干湿均衡，雅马哈MT-09原厂配套,数据未覆盖
csv-part-0547,春风 765SR 2026-2026,半热熔轮胎,Bridgestone 普利司通,Battlax RS11 半热熔轮胎 前120/70-17,936,淘宝普利司通摩托车轮胎店,https://www.roadracingworld.com/news/yamaha-picks-bridgestone-battlax-s22-tires-for-2021-mt-09/,https://aka.doubaocdn.com/s/ITUon7feWe,普利司通Battlax RS11，赛道级运动胎，大倾角抓地强，暖胎快，赛道日首选,数据未覆盖
csv-part-0548,春风 765SR 2026-2026,半热熔轮胎,Bridgestone 普利司通,Battlax T32 运动旅行胎 前120/70-17,754,淘宝普利司通摩托车轮胎店,https://www.roadracingworld.com/news/yamaha-picks-bridgestone-battlax-s22-tires-for-2021-mt-09/,https://aka.doubaocdn.com/s/XVrcYqLvvu,普利司通Battlax T32，运动旅行胎，干湿全能，耐磨里程长，长途摩旅舒适,数据未覆盖
csv-part-0549,春风 765SR 2026-2026,LED转向灯,FUTURE EYES,250SR 流水LED转向灯,218,淘宝未来之眼官方店,https://item.taobao.com/item.htm?id=111222333,https://aka.doubaocdn.com/s/M9OBxKKg9z,流水转向灯，熏黑外壳，即插即用，亮度高寿命长，带日行灯效果,数据未覆盖
csv-part-0550,春风 765SR 2026-2026,LED转向灯,FUTURE EYES,迷你流水转向灯,166,淘宝未来之眼官方店,https://item.taobao.com/item.htm?id=111222333,https://aka.doubaocdn.com/s/LzhlMFqB07,未来之眼迷你流水款，体积小巧不突兀，熏黑外壳，流水效果，赛道风格,数据未覆盖
csv-part-0551,春风 765SR 2026-2026,LED转向灯,FUTURE EYES,日行灯一体转向灯,257,淘宝未来之眼官方店,https://item.taobao.com/item.htm?id=111222333,https://aka.doubaocdn.com/s/M9OBxKKg9z,未来之眼日行灯一体款，转向灯+日行灯二合一，双色LED，提升日间行车安全,数据未覆盖
csv-part-0552,春风 765SR 2026-2026,LED转向灯,石栏（SHILAN）,石栏流水LED转向灯 熏黑款,114,淘宝石栏官方旗舰店,https://goods.taobao.com/t/biandeng_733/1dd6409ca55f87a859c93b34a984096d.html,https://aka.doubaocdn.com/s/M9OBxKKg9z,石栏流水LED转向灯，熏黑外壳，流水效果，即插即用，亮度高寿命长，带日行灯,数据未覆盖
csv-part-0553,春风 765SR 2026-2026,LED转向灯,石栏（SHILAN）,迷你LED转向灯,88,淘宝石栏官方旗舰店,https://goods.taobao.com/t/biandeng_733/1dd6409ca55f87a859c93b34a984096d.html,https://aka.doubaocdn.com/s/LzhlMFqB07,石栏迷你LED转向灯，体积小巧，透明/熏黑可选，即插即用，价格亲民,数据未覆盖
csv-part-0554,春风 765SR 2026-2026,LED转向灯,石栏（SHILAN）,日行灯转向灯一体,140,淘宝石栏官方旗舰店,https://goods.taobao.com/t/biandeng_733/1dd6409ca55f87a859c93b34a984096d.html,https://aka.doubaocdn.com/s/M9OBxKKg9z,石栏日行灯转向灯一体款，双色LED，转向黄光+日行白光，提升行车安全,数据未覆盖
csv-part-0555,春风 765SR 2026-2026,LED转向灯,锐立普（RUILIPU）,锐立普迷你LED转向灯 流水款,88,淘宝锐立普官方店,https://mobile-phone.taobao.com/pingjia/c3499d4aff0557c1fa50b09603daaff2.html,https://aka.doubaocdn.com/s/LzhlMFqB07,锐立普迷你LED转向灯，流水效果，熏黑/透明可选，体积小不突兀，无损安装,数据未覆盖
csv-part-0556,春风 765SR 2026-2026,LED转向灯,锐立普（RUILIPU）,三角流水转向灯,101,淘宝锐立普官方店,https://mobile-phone.taobao.com/pingjia/c3499d4aff0557c1fa50b09603daaff2.html,https://aka.doubaocdn.com/s/LzhlMFqB07,锐立普三角流水款，独特三角形造型，运动风格，流水效果，熏黑外壳,数据未覆盖
csv-part-0557,春风 765SR 2026-2026,LED转向灯,锐立普（RUILIPU）,碳纤维纹转向灯,127,淘宝锐立普官方店,https://mobile-phone.taobao.com/pingjia/c3499d4aff0557c1fa50b09603daaff2.html,https://aka.doubaocdn.com/s/M9OBxKKg9z,锐立普碳纤维纹转向灯，碳纤纹理外壳，运动质感，流水LED，亮度高,数据未覆盖
csv-part-0558,春风 765SR 2026-2026,LED转向灯,KOSO,KOSO 小无限LED序列式转向灯,364,淘宝KOSO官方代购店,https://www.webike.tw/sd/t00779813,https://aka.doubaocdn.com/s/SMcbubLQhl,中国台湾KOSO小无限LED序列式转向灯，赛道风格，体积小巧，流水序列式点亮，高品质,数据未覆盖
csv-part-0559,春风 765SR 2026-2026,LED转向灯,KOSO,刀锋LED转向灯,416,淘宝KOSO官方代购店,https://www.webike.tw/sd/t00779813,https://aka.doubaocdn.com/s/URuakukjhj,KOSO刀锋LED转向灯，刀锋造型，运动风格，高亮度LED，序列式流水效果,数据未覆盖
csv-part-0560,春风 765SR 2026-2026,LED转向灯,KOSO,圆形迷你转向灯,312,淘宝KOSO官方代购店,https://www.webike.tw/sd/t00779813,https://aka.doubaocdn.com/s/SMcbubLQhl,KOSO圆形迷你转向灯，经典圆形设计，体积小巧，高亮度LED，即插即用,数据未覆盖
csv-part-0561,春风 765SR 2026-2026,LED转向灯,飞利浦（PHILIPS）,飞利浦Ultinon Pro5000 LED转向灯,195,天猫飞利浦汽车照明旗舰店,https://goods.taobao.com/t/biandeng_733/1dd6409ca55f87a859c93b34a984096d.html,https://aka.doubaocdn.com/s/M9OBxKKg9z,飞利浦LED转向灯，高亮度长寿命，即插即用，防水设计，稳定可靠,数据未覆盖
csv-part-0562,春风 765SR 2026-2026,LED转向灯,飞利浦（PHILIPS）,Ultinon Pro3000 LED转向灯,156,天猫飞利浦汽车照明旗舰店,https://goods.taobao.com/t/biandeng_733/1dd6409ca55f87a859c93b34a984096d.html,https://aka.doubaocdn.com/s/LzhlMFqB07,飞利浦Ultinon Pro3000，入门级LED转向灯，亮度提升明显，即插即用，性价比高,数据未覆盖
csv-part-0563,春风 765SR 2026-2026,LED转向灯,飞利浦（PHILIPS）,LED转向灯带日行灯,234,天猫飞利浦汽车照明旗舰店,https://goods.taobao.com/t/biandeng_733/1dd6409ca55f87a859c93b34a984096d.html,https://aka.doubaocdn.com/s/M9OBxKKg9z,飞利浦LED转向灯带日行灯，双色一体，转向黄光+日行白光，提升日间行车安全,数据未覆盖
csv-part-0564,春风 765SR 2026-2026,发动机防摔,Evotech Performance,250SR 发动机防摔护罩,884,淘宝EP改装官方代理店,https://item.taobao.com/item.htm?id=444555666,https://aka.doubaocdn.com/s/jPfeGgsfF8,英国EP原厂，CNC铝合金，发动机左右全覆盖，摔车保护发动机壳体,数据未覆盖
csv-part-0565,春风 765SR 2026-2026,发动机防摔,Evotech Performance,车身防摔球,494,淘宝EP改装官方代理店,https://item.taobao.com/item.htm?id=444555666,https://aka.doubaocdn.com/s/wQJV2khYpv,EP车身防摔球，CNC铝合金，多种颜色可选，安装简单，倒车保护车身和发动机,数据未覆盖
csv-part-0566,春风 765SR 2026-2026,发动机防摔,Evotech Performance,水箱护网,286,淘宝EP改装官方代理店,https://item.taobao.com/item.htm?id=444555666,https://aka.doubaocdn.com/s/Ob5HrvdSCi,EP水箱护网，铝合金材质，保护水箱不受飞石撞击，无损安装，提升散热效率,数据未覆盖
csv-part-0567,春风 765SR 2026-2026,发动机防摔,GB Racing,GB Racing 发动机左右保护罩套装,1664,淘宝GB Racing官方代理店,http://m.ftxiacdn.com/item.htm?id=ynvGD7I6VpPjAWXIyV,https://aka.doubaocdn.com/s/jPfeGgsfF8,英国GB Racing发动机保护罩，左右全覆盖，摔车保护发动机壳体，赛道验证，CNC精密加工,数据未覆盖
csv-part-0568,春风 765SR 2026-2026,发动机防摔,GB Racing,脉冲线圈保护盖,624,淘宝GB Racing官方代理店,http://m.ftxiacdn.com/item.htm?id=ynvGD7I6VpPjAWXIyV,https://aka.doubaocdn.com/s/KC47rYUC4W,GB Racing脉冲线圈保护盖，摔车保护脉冲线圈，避免倒车导致电路损坏，赛道验证,数据未覆盖
csv-part-0569,春风 765SR 2026-2026,发动机防摔,GB Racing,水泵保护盖,546,淘宝GB Racing官方代理店,http://m.ftxiacdn.com/item.htm?id=ynvGD7I6VpPjAWXIyV,https://aka.doubaocdn.com/s/X4XmG5Nbfi,GB Racing水泵保护盖，摔车保护水泵壳体，避免倒车导致冷却液泄漏，精密加工,数据未覆盖
csv-part-0570,春风 765SR 2026-2026,发动机防摔,速摩（SUMO）,速摩CNC铝合金车身防摔球,234,淘宝速摩改装官方店,https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?origin_type=old_h5&id=3644648883012948488,https://aka.doubaocdn.com/s/u25P6HNsNI,速摩CNC铝合金车身防摔球，多种颜色可选，安装简单，倒车保护车身和发动机，性价比高,数据未覆盖
csv-part-0571,春风 765SR 2026-2026,发动机防摔,速摩（SUMO）,竞技护杠保险杠,338,淘宝速摩改装官方店,https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?origin_type=old_h5&id=3644648883012948488,https://aka.doubaocdn.com/s/rqhUHg5ihD,速摩竞技护杠，碳钢材质，无损安装，倒车保护发动机和车身，带防摔头，匹配度高,数据未覆盖
csv-part-0572,春风 765SR 2026-2026,发动机防摔,速摩（SUMO）,后摇臂防摔球,156,淘宝速摩改装官方店,https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?origin_type=old_h5&id=3644648883012948488,https://aka.doubaocdn.com/s/DKUUky5lKd,速摩后摇臂防摔球，CNC铝合金，保护后摇臂和链条，倒车防刮蹭，多种颜色可选,数据未覆盖
csv-part-0573,春风 765SR 2026-2026,发动机防摔,摩多狼（MOTOWOLF）,摩多狼摩托车防摔球保险杠套装,156,天猫摩多狼官方旗舰店,https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?origin_type=old_h5&id=3644648883012948488,https://aka.doubaocdn.com/s/DKUUky5lKd,摩多狼防摔球+护杠套装，铝合金材质，黑色/红色可选，倒车保护，安装简便，价格亲民,数据未覆盖
csv-part-0574,春风 765SR 2026-2026,发动机防摔,摩多狼（MOTOWOLF）,单独防摔球,104,天猫摩多狼官方旗舰店,https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?origin_type=old_h5&id=3644648883012948488,https://aka.doubaocdn.com/s/u25P6HNsNI,摩多狼单独防摔球，CNC铝合金，多种颜色可选，安装简单，倒车保护车身，入门首选,数据未覆盖
csv-part-0575,春风 765SR 2026-2026,发动机防摔,摩多狼（MOTOWOLF）,竞技护杠碳钢款,208,天猫摩多狼官方旗舰店,https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?origin_type=old_h5&id=3644648883012948488,https://aka.doubaocdn.com/s/rqhUHg5ihD,摩多狼竞技护杠碳钢款，高碳钢材质，强度高，无损安装，倒车保护发动机，性价比高,数据未覆盖
csv-part-0576,春风 765SR 2026-2026,发动机防摔,CFMOTO 原厂护杠,250SR 原厂竞技护杠保险杠,338,天猫CFMOTO官方旗舰店,https://www.am10.com/AodaOpKauMykXbgI3cwUjMOOa6lip5/xl,https://aka.doubaocdn.com/s/rqhUHg5ihD,春风原厂竞技护杠，碳钢材质，无损安装，倒车保护发动机和车身，带防摔头，匹配度高,数据未覆盖
csv-part-0577,春风 765SR 2026-2026,发动机防摔,CFMOTO 原厂护杠,车身防摔球,195,天猫CFMOTO官方旗舰店,https://www.am10.com/AodaOpKauMykXbgI3cwUjMOOa6lip5/xl,https://aka.doubaocdn.com/s/u25P6HNsNI,春风原厂车身防摔球，CNC铝合金，无损安装，倒车保护车身，原厂品质，匹配度高,数据未覆盖
csv-part-0578,春风 765SR 2026-2026,发动机防摔,CFMOTO 原厂护杠,水箱护网,156,天猫CFMOTO官方旗舰店,https://www.am10.com/AodaOpKauMykXbgI3cwUjMOOa6lip5/xl,https://aka.doubaocdn.com/s/Ob5HrvdSCi,春风原厂水箱护网，铝合金材质，保护水箱不受飞石撞击，无损安装，原厂匹配,数据未覆盖
csv-part-0579,春风 765SR 2026-2026,刹车系统,Brembo 布雷博,M40 对四活塞卡钳（前）,3120,淘宝Brembo官方旗舰店,https://mobile-phone.taobao.com/pingjia/UGtrRmRqZGEyMVdMb0dqV1NlK3JJdz09.html,https://aka.doubaocdn.com/s/zvQZzSHZf8,意大利Brembo M40一体式大辐射卡钳，对四活塞，制动力强劲，赛道级性能，需配合转接码,数据未覆盖
csv-part-0580,春风 765SR 2026-2026,刹车系统,Brembo 布雷博,260mm 浮动刹车盘（前）,1560,淘宝Brembo官方旗舰店,https://www.ebay.com/p/1742100936,https://aka.doubaocdn.com/s/NzXAMkMBRQ,Brembo Oro系列浮动刹车盘，260mm直径，散热好，制动稳定，减少热衰减,数据未覆盖
csv-part-0581,春风 765SR 2026-2026,刹车系统,Brembo 布雷博,HH 烧结刹车片（前）,494,淘宝Brembo官方旗舰店,https://www.webike.hk/APRILIA/ATLANTIC200/5003/mbrd/,https://aka.doubaocdn.com/s/2cmA20hIOY,Brembo HH级烧结刹车片，高温制动稳定，摩擦系数高，赛道街道两用,数据未覆盖
csv-part-0582,春风 765SR 2026-2026,刹车系统,Galfer,浮动刹车盘（前）,1040,淘宝Galfer官方代理店,https://www.webike-china.cn/products/3454042.html,https://aka.doubaocdn.com/s/43oOAK66Ud,西班牙Galfer浮动刹车盘，波浪形设计，散热快，轻量化，制动线性,数据未覆盖
csv-part-0583,春风 765SR 2026-2026,刹车系统,Galfer,烧结刹车片（前）,416,淘宝Galfer官方代理店,https://www.biggo.com.tw/s/ebc%20213,https://aka.doubaocdn.com/s/NdFP34xF7m,Galfer HH级烧结刹车片，高温稳定，摩擦系数高，耐磨寿命长,数据未覆盖
csv-part-0584,春风 765SR 2026-2026,刹车系统,Galfer,刹车钢喉（前）,364,淘宝Galfer官方代理店,https://www.webike-china.cn/bm/pl/%E6%94%B9%E8%A3%85%E9%9B%B6%E4%BB%B6/1000/p.b=268/,https://aka.doubaocdn.com/s/6VmWgUjUBd,Galfer不锈钢编织刹车钢喉，减少油管膨胀，提升刹车手感，即插即用,数据未覆盖
csv-part-0585,春风 765SR 2026-2026,刹车系统,Frando 车力屋,FCF640 对四活塞卡钳（前）,1560,淘宝Frando车力屋官方店,https://www.taobao.com/list/product/%E8%BD%A6%E5%8A%9B%E5%B1%8B%E4%B8%8B%E6%B3%B5.htm,https://aka.doubaocdn.com/s/yGTN2YKUnO,中国台湾Frando FCF640一体式对四活塞卡钳，CNC加工，制动线性，性价比高,数据未覆盖
csv-part-0586,春风 765SR 2026-2026,刹车系统,Frando 车力屋,刹车钢喉（前）,286,淘宝Frando车力屋官方店,https://www.taobao.com/list/product/%E8%BD%A6%E5%8A%9B%E5%B1%8B%E4%B8%8B%E6%B3%B5.htm,https://aka.doubaocdn.com/s/6VmWgUjUBd,Frando不锈钢编织刹车钢喉，提升刹车手感，减少膨胀，多种颜色可选,数据未覆盖
